Timestamp,Timestamp_AEST,A0-A1_mV,A2-A3_mV
1744249109.496109,2025-04-10 11:38:29.496109,0.805,-19.273
1744249110.6205785,2025-04-10 11:38:30.620579,0.805,-19.25
1744249111.7500274,2025-04-10 11:38:31.750027,0.813,-19.266
1744249112.8971083,2025-04-10 11:38:32.897108,0.82,-19.25
1744249114.0019343,2025-04-10 11:38:34.001934,0.805,-19.258
1744249115.129449,2025-04-10 11:38:35.129449,0.82,-19.273
1744249116.2077034,2025-04-10 11:38:36.207703,0.797,-19.266
1744249117.2931104,2025-04-10 11:38:37.293110,0.813,-19.266
1744249118.404236,2025-04-10 11:38:38.404236,0.813,-19.273
1744249119.4858205,2025-04-10 11:38:39.485821,0.797,-19.273
1744249120.579319,2025-04-10 11:38:40.579319,0.813,-19.234
1744249121.7020843,2025-04-10 11:38:41.702084,0.813,-19.297
1744249122.7760499,2025-04-10 11:38:42.776050,0.797,-19.273
1744249123.907734,2025-04-10 11:38:43.907734,0.805,-19.258
1744249125.0014029,2025-04-10 11:38:45.001403,0.813,-19.266
1744249126.0877512,2025-04-10 11:38:46.087751,0.813,-19.258
1744249127.191432,2025-04-10 11:38:47.191432,0.805,-19.242
1744249128.4479878,2025-04-10 11:38:48.447988,0.813,-19.242
1744249129.6857893,2025-04-10 11:38:49.685789,0.805,-19.234
1744249130.8077385,2025-04-10 11:38:50.807739,0.797,-19.242
1744249132.041377,2025-04-10 11:38:52.041377,0.805,-19.25
1744249133.250297,2025-04-10 11:38:53.250297,0.805,-19.227
1744249134.3213975,2025-04-10 11:38:54.321398,0.805,-19.242
1744249135.403407,2025-04-10 11:38:55.403407,0.805,-19.234
1744249136.532019,2025-04-10 11:38:56.532019,0.813,-19.227
1744249137.6629577,2025-04-10 11:38:57.662958,0.813,-19.25
1744249138.7850347,2025-04-10 11:38:58.785035,0.813,-19.234
1744249139.8911247,2025-04-10 11:38:59.891125,0.82,-19.234
1744249141.018664,2025-04-10 11:39:01.018664,0.82,-19.227
1744249142.1440976,2025-04-10 11:39:02.144098,0.813,-19.164
1744249143.2003329,2025-04-10 11:39:03.200333,0.813,-19.195
1744249144.258628,2025-04-10 11:39:04.258628,0.813,-19.18
1744249145.3177483,2025-04-10 11:39:05.317748,0.82,-19.172
1744249146.4902506,2025-04-10 11:39:06.490251,0.82,-19.172
1744249147.5671823,2025-04-10 11:39:07.567182,0.82,-19.148
1744249148.638486,2025-04-10 11:39:08.638486,0.828,-19.172
1744249149.7372582,2025-04-10 11:39:09.737258,0.828,-19.156
1744249150.8098466,2025-04-10 11:39:10.809847,0.828,-19.156
1744249151.8885496,2025-04-10 11:39:11.888550,0.836,-19.156
1744249153.0197434,2025-04-10 11:39:13.019743,0.852,-19.148
1744249154.1414514,2025-04-10 11:39:14.141451,0.836,-19.148
1744249155.269402,2025-04-10 11:39:15.269402,0.836,-19.156
1744249156.347478,2025-04-10 11:39:16.347478,0.836,-19.148
1744249157.418849,2025-04-10 11:39:17.418849,0.836,-19.141
1744249158.514032,2025-04-10 11:39:18.514032,0.844,-19.156
1744249159.7036548,2025-04-10 11:39:19.703655,0.844,-19.195
1744249160.8297443,2025-04-10 11:39:20.829744,0.828,-19.227
1744249161.9225693,2025-04-10 11:39:21.922569,0.828,-19.281
1744249163.156731,2025-04-10 11:39:23.156731,0.828,-19.188
1744249164.2283294,2025-04-10 11:39:24.228329,0.82,-19.227
1744249165.3271031,2025-04-10 11:39:25.327103,0.836,-19.219
1744249166.4016614,2025-04-10 11:39:26.401661,0.844,-19.227
1744249167.564102,2025-04-10 11:39:27.564102,0.836,-19.219
1744249168.6886215,2025-04-10 11:39:28.688622,0.836,-19.227
1744249169.7769048,2025-04-10 11:39:29.776905,0.836,-19.227
1744249170.9377787,2025-04-10 11:39:30.937779,0.844,-19.203
1744249172.0715914,2025-04-10 11:39:32.071591,0.844,-19.195
1744249173.1463308,2025-04-10 11:39:33.146331,0.836,-19.195
1744249174.4197278,2025-04-10 11:39:34.419728,-0.148,-16.703
1744249175.4953802,2025-04-10 11:39:35.495380,1.07,-21.125
1744249176.5738401,2025-04-10 11:39:36.573840,-1.781,-15.469
1744249177.6962743,2025-04-10 11:39:37.696274,0.0,0.023
1744249178.822128,2025-04-10 11:39:38.822128,0.0,0.328
1744249179.9484637,2025-04-10 11:39:39.948464,0.32,4.938
1744249181.0727038,2025-04-10 11:39:41.072704,0.633,-19.633
1744249182.2036452,2025-04-10 11:39:42.203645,0.633,-25.484
1744249183.4337883,2025-04-10 11:39:43.433788,20.125,-28.578
1744249184.5095465,2025-04-10 11:39:44.509547,29.836,-29.492
1744249185.5857096,2025-04-10 11:39:45.585710,31.07,-30.359
1744249186.7066808,2025-04-10 11:39:46.706681,31.484,-30.953
1744249187.833502,2025-04-10 11:39:47.833502,31.617,-31.688
1744249188.9775538,2025-04-10 11:39:48.977554,31.617,-32.156
1744249190.089333,2025-04-10 11:39:50.089333,31.57,-32.352
1744249191.2134662,2025-04-10 11:39:51.213466,31.445,-32.461
1744249192.3414536,2025-04-10 11:39:52.341454,31.312,-32.562
1744249193.5709226,2025-04-10 11:39:53.570923,31.148,-32.625
1744249194.6438384,2025-04-10 11:39:54.643838,31.016,-32.648
1744249195.7192783,2025-04-10 11:39:55.719278,30.875,-32.664
1744249196.8054078,2025-04-10 11:39:56.805408,30.727,-32.664
1744249197.970346,2025-04-10 11:39:57.970346,30.586,-32.656
1744249199.1030653,2025-04-10 11:39:59.103065,30.469,-32.594
1744249200.1769783,2025-04-10 11:40:00.176978,30.328,-32.586
1744249201.349334,2025-04-10 11:40:01.349334,30.195,-32.539
1744249202.4234018,2025-04-10 11:40:02.423402,30.062,-32.484
1744249203.5011384,2025-04-10 11:40:03.501138,29.93,-32.43
1744249204.5745552,2025-04-10 11:40:04.574555,29.813,-32.383
1744249205.6532595,2025-04-10 11:40:05.653260,29.68,-32.344
1744249206.7802033,2025-04-10 11:40:06.780203,29.547,-32.312
1744249207.906081,2025-04-10 11:40:07.906081,29.414,-32.266
1744249209.032234,2025-04-10 11:40:09.032234,29.312,-32.25
1744249210.1914916,2025-04-10 11:40:10.191492,29.188,-32.227
1744249211.2792537,2025-04-10 11:40:11.279254,29.07,-32.211
1744249212.4154463,2025-04-10 11:40:12.415446,28.945,-32.203
1744249213.5674179,2025-04-10 11:40:13.567418,28.82,-32.188
1744249214.6604002,2025-04-10 11:40:14.660400,28.719,-32.172
1744249215.808608,2025-04-10 11:40:15.808608,28.625,-32.156
1744249217.054864,2025-04-10 11:40:17.054864,28.508,-32.164
1744249218.1432672,2025-04-10 11:40:18.143267,28.406,-32.156
1744249219.2720447,2025-04-10 11:40:19.272045,28.297,-32.188
1744249220.4275455,2025-04-10 11:40:20.427546,28.203,-32.219
1744249221.9365342,2025-04-10 11:40:21.936534,28.078,-32.25
1744249223.082865,2025-04-10 11:40:23.082865,28.0,-32.289
1744249224.2589095,2025-04-10 11:40:24.258909,27.906,-32.32
1744249225.3335395,2025-04-10 11:40:25.333539,27.828,-32.359
1744249226.4492629,2025-04-10 11:40:26.449263,27.742,-32.391
1744249228.6539905,2025-04-10 11:40:28.653991,27.578,-32.469
1744249229.820611,2025-04-10 11:40:29.820611,27.5,-32.516
1744249230.8954601,2025-04-10 11:40:30.895460,27.414,-32.555
1744249231.970083,2025-04-10 11:40:31.970083,27.352,-32.602
1744249233.096409,2025-04-10 11:40:33.096409,27.281,-32.648
1744249234.2207143,2025-04-10 11:40:34.220714,27.203,-32.688
1744249235.3482094,2025-04-10 11:40:35.348209,27.133,-32.734
1744249236.606827,2025-04-10 11:40:36.606827,27.055,-32.797
1744249237.7036264,2025-04-10 11:40:37.703626,26.984,-32.844
1744249238.8305736,2025-04-10 11:40:38.830574,26.906,-32.891
1744249239.9572954,2025-04-10 11:40:39.957295,26.836,-32.938
1744249241.095253,2025-04-10 11:40:41.095253,26.773,-32.984
1744249243.2809522,2025-04-10 11:40:43.280952,26.648,-33.086
1744249244.3601487,2025-04-10 11:40:44.360149,26.586,-33.125
1744249245.4445353,2025-04-10 11:40:45.444535,26.531,-33.172
1744249246.561866,2025-04-10 11:40:46.561866,26.453,-33.211
1744249247.7450485,2025-04-10 11:40:47.745049,26.406,-33.258
1744249248.8693597,2025-04-10 11:40:48.869360,26.344,-33.305
1744249249.943305,2025-04-10 11:40:49.943305,26.289,-33.328
1744249251.1411345,2025-04-10 11:40:51.141135,26.234,-33.383
1744249252.2435067,2025-04-10 11:40:52.243507,26.188,-33.414
1744249253.3743641,2025-04-10 11:40:53.374364,26.133,-33.469
1744249254.455296,2025-04-10 11:40:54.455296,26.086,-33.508
1744249255.6272502,2025-04-10 11:40:55.627250,26.008,-33.547
1744249256.7053165,2025-04-10 11:40:56.705317,25.953,-33.57
1744249257.8930147,2025-04-10 11:40:57.893015,25.898,-33.609
1744249259.0043666,2025-04-10 11:40:59.004367,25.844,-33.648
1744249260.1299863,2025-04-10 11:41:00.129986,25.789,-33.672
1744249261.2158818,2025-04-10 11:41:01.215882,25.734,-33.688
1744249262.3966382,2025-04-10 11:41:02.396638,25.672,-33.719
1744249263.5142307,2025-04-10 11:41:03.514231,25.609,-33.742
1744249264.6365294,2025-04-10 11:41:04.636529,25.555,-33.758
1744249265.7101016,2025-04-10 11:41:05.710102,25.484,-33.789
1744249266.803042,2025-04-10 11:41:06.803042,25.445,-33.805
1744249267.8797853,2025-04-10 11:41:07.879785,25.398,-33.82
1744249268.953298,2025-04-10 11:41:08.953298,25.352,-33.844
1744249270.0635865,2025-04-10 11:41:10.063586,25.312,-33.859
1744249271.1986098,2025-04-10 11:41:11.198610,25.258,-33.891
1744249272.419646,2025-04-10 11:41:12.419646,25.188,-33.906
1744249273.5451124,2025-04-10 11:41:13.545112,25.141,-33.914
1744249274.6740174,2025-04-10 11:41:14.674017,25.102,-33.93
1744249275.7988472,2025-04-10 11:41:15.798847,25.055,-33.938
1744249276.8754659,2025-04-10 11:41:16.875466,25.0,-33.938
1744249277.9492085,2025-04-10 11:41:17.949208,24.969,-33.938
1744249279.0760198,2025-04-10 11:41:19.076020,24.93,-33.953
1744249280.152166,2025-04-10 11:41:20.152166,24.867,-33.953
1744249281.3274047,2025-04-10 11:41:21.327405,24.812,-33.961
1744249282.4519262,2025-04-10 11:41:22.451926,24.766,-33.961
1744249283.5827355,2025-04-10 11:41:23.582736,24.719,-33.961
1744249284.7083118,2025-04-10 11:41:24.708312,24.672,-33.961
1744249285.8339207,2025-04-10 11:41:25.833921,24.633,-33.969
1744249286.9103694,2025-04-10 11:41:26.910369,24.578,-33.961
1744249287.9869158,2025-04-10 11:41:27.986916,24.539,-33.961
1744249289.1117148,2025-04-10 11:41:29.111715,24.477,-33.961
1744249290.1879275,2025-04-10 11:41:30.187927,24.43,-33.953
1744249291.2634034,2025-04-10 11:41:31.263403,24.375,-33.945
1744249292.38374,2025-04-10 11:41:32.383740,24.328,-33.945
1744249293.5105982,2025-04-10 11:41:33.510598,24.281,-33.938
1744249294.5844293,2025-04-10 11:41:34.584429,24.234,-33.922
1744249295.664003,2025-04-10 11:41:35.664003,24.18,-33.906
1744249296.796318,2025-04-10 11:41:36.796318,24.141,-33.898
1744249297.9171958,2025-04-10 11:41:37.917196,24.094,-33.875
1744249299.059676,2025-04-10 11:41:39.059676,24.047,-33.867
1744249300.169101,2025-04-10 11:41:40.169101,24.0,-33.852
1744249301.2412543,2025-04-10 11:41:41.241254,23.945,-33.828
1744249302.335224,2025-04-10 11:41:42.335224,23.914,-33.82
1744249303.4424458,2025-04-10 11:41:43.442446,23.859,-33.805
1744249304.5747652,2025-04-10 11:41:44.574765,23.812,-33.781
1744249305.6987083,2025-04-10 11:41:45.698708,23.773,-33.773
1744249306.7896726,2025-04-10 11:41:46.789673,23.719,-33.758
1744249307.868465,2025-04-10 11:41:47.868465,23.672,-33.734
1744249308.9490025,2025-04-10 11:41:48.949003,23.633,-33.719
1744249310.0332258,2025-04-10 11:41:50.033226,23.586,-33.695
1744249311.1252704,2025-04-10 11:41:51.125270,23.539,-33.672
1744249312.253207,2025-04-10 11:41:52.253207,23.5,-33.648
1744249313.377373,2025-04-10 11:41:53.377373,23.461,-33.617
1744249314.4523869,2025-04-10 11:41:54.452387,23.422,-33.586
1744249315.5289814,2025-04-10 11:41:55.528981,23.375,-33.57
1744249316.657741,2025-04-10 11:41:56.657741,23.336,-33.539
1744249317.7323666,2025-04-10 11:41:57.732367,23.305,-33.516
1744249318.9093766,2025-04-10 11:41:58.909377,23.258,-33.477
1744249320.034186,2025-04-10 11:42:00.034186,23.211,-33.445
1744249321.160086,2025-04-10 11:42:01.160086,23.172,-33.414
1744249322.2862887,2025-04-10 11:42:02.286289,23.117,-33.375
1744249323.5157473,2025-04-10 11:42:03.515747,23.086,-33.336
1744249324.6559868,2025-04-10 11:42:04.655987,23.047,-33.305
1744249325.7947233,2025-04-10 11:42:05.794723,23.0,-33.266
1744249326.8962688,2025-04-10 11:42:06.896269,22.977,-33.234
1744249327.9907234,2025-04-10 11:42:07.990723,22.93,-33.203
1744249329.0663342,2025-04-10 11:42:09.066334,22.891,-33.172
1744249330.725216,2025-04-10 11:42:10.725216,22.836,-33.141
1744249331.8095431,2025-04-10 11:42:11.809543,22.805,-33.102
1744249332.9353626,2025-04-10 11:42:12.935363,22.766,-33.07
1744249334.0627594,2025-04-10 11:42:14.062759,22.711,-33.039
1744249335.254745,2025-04-10 11:42:15.254745,22.672,-33.0
1744249336.4176223,2025-04-10 11:42:16.417622,22.641,-32.969
1744249337.5438204,2025-04-10 11:42:17.543820,22.602,-32.93
1744249338.6915662,2025-04-10 11:42:18.691566,22.578,-32.883
1744249339.8084345,2025-04-10 11:42:19.808434,22.523,-32.852
1744249340.922407,2025-04-10 11:42:20.922407,22.492,-32.82
1744249342.0669358,2025-04-10 11:42:22.066936,22.453,-32.781
1744249343.189195,2025-04-10 11:42:23.189195,22.43,-32.742
1744249344.3133914,2025-04-10 11:42:24.313391,22.383,-32.695
1744249345.4378765,2025-04-10 11:42:25.437876,22.336,-32.664
1744249346.558024,2025-04-10 11:42:26.558024,22.32,-32.633
1744249347.6362257,2025-04-10 11:42:27.636226,22.281,-32.586
1744249348.7232175,2025-04-10 11:42:28.723217,22.25,-32.547
1744249349.8400884,2025-04-10 11:42:29.840088,22.211,-32.5
1744249351.3072257,2025-04-10 11:42:31.307226,22.18,-32.445
1744249352.6242847,2025-04-10 11:42:32.624285,22.133,-32.383
1744249353.778936,2025-04-10 11:42:33.778936,22.094,-32.352
1744249354.953135,2025-04-10 11:42:34.953135,22.055,-32.305
1744249356.2243626,2025-04-10 11:42:36.224363,22.023,-32.25
1744249357.3211863,2025-04-10 11:42:37.321186,21.984,-32.219
1744249358.5092258,2025-04-10 11:42:38.509226,21.938,-32.172
1744249359.7406983,2025-04-10 11:42:39.740698,21.898,-32.125
1744249360.8953044,2025-04-10 11:42:40.895304,21.867,-32.102
1744249362.0178218,2025-04-10 11:42:42.017822,21.836,-32.047
1744249363.144097,2025-04-10 11:42:43.144097,21.805,-32.0
1744249364.2721717,2025-04-10 11:42:44.272172,21.781,-31.961
1744249365.3956542,2025-04-10 11:42:45.395654,21.742,-31.906
1744249366.4720361,2025-04-10 11:42:46.472036,21.711,-31.867
1744249367.5542908,2025-04-10 11:42:47.554291,21.672,-31.828
1744249368.6756399,2025-04-10 11:42:48.675640,21.656,-31.797
1744249369.9073846,2025-04-10 11:42:49.907385,21.617,-31.742
1744249370.9884536,2025-04-10 11:42:50.988454,21.578,-31.711
1744249372.1567276,2025-04-10 11:42:52.156728,21.555,-31.664
1744249373.3113627,2025-04-10 11:42:53.311363,21.508,-31.625
1744249374.3963633,2025-04-10 11:42:54.396363,21.484,-31.594
1744249375.5330067,2025-04-10 11:42:55.533007,21.453,-31.539
1744249376.6088357,2025-04-10 11:42:56.608836,21.43,-31.5
1744249377.6853046,2025-04-10 11:42:57.685305,21.391,-31.461
1744249378.808661,2025-04-10 11:42:58.808661,21.359,-31.422
1744249379.8861296,2025-04-10 11:42:59.886130,21.336,-31.383
1744249381.0657477,2025-04-10 11:43:01.065748,21.297,-31.336
1744249382.2911747,2025-04-10 11:43:02.291175,21.281,-31.297
1744249383.8243415,2025-04-10 11:43:03.824342,21.234,-31.234
1744249385.0591767,2025-04-10 11:43:05.059177,21.219,-31.203
1744249386.200145,2025-04-10 11:43:06.200145,21.188,-31.164
1744249387.3172371,2025-04-10 11:43:07.317237,21.156,-31.125
1744249388.4362147,2025-04-10 11:43:08.436215,21.133,-31.078
1744249389.5156684,2025-04-10 11:43:09.515668,21.102,-31.047
1744249390.6096818,2025-04-10 11:43:10.609682,21.078,-31.008
1744249391.6903005,2025-04-10 11:43:11.690300,21.047,-30.961
1744249392.7659073,2025-04-10 11:43:12.765907,21.008,-30.93
1744249393.842133,2025-04-10 11:43:13.842133,21.008,-30.883
1744249395.1012046,2025-04-10 11:43:15.101205,20.977,-30.852
1744249396.2164311,2025-04-10 11:43:16.216431,20.953,-30.82
1744249397.4247394,2025-04-10 11:43:17.424739,20.914,-30.781
1744249398.589288,2025-04-10 11:43:18.589288,20.891,-30.742
1744249399.7093232,2025-04-10 11:43:19.709323,20.875,-30.703
1744249401.0232744,2025-04-10 11:43:21.023274,20.852,-30.664
1744249402.272069,2025-04-10 11:43:22.272069,20.82,-30.633
1744249403.46982,2025-04-10 11:43:23.469820,20.812,-30.594
1744249404.6201766,2025-04-10 11:43:24.620177,20.766,-30.562
1744249405.7418842,2025-04-10 11:43:25.741884,20.75,-30.531
1744249406.8733335,2025-04-10 11:43:26.873333,20.727,-30.5
1744249407.9954307,2025-04-10 11:43:27.995431,20.695,-30.461
1744249409.1388505,2025-04-10 11:43:29.138850,20.672,-30.43
1744249410.220433,2025-04-10 11:43:30.220433,20.648,-30.398
1744249411.2998772,2025-04-10 11:43:31.299877,20.633,-30.367
1744249412.436975,2025-04-10 11:43:32.436975,20.602,-30.336
1744249413.5850325,2025-04-10 11:43:33.585032,20.586,-30.297
1744249414.7022808,2025-04-10 11:43:34.702281,20.555,-30.266
1744249415.9656105,2025-04-10 11:43:35.965611,20.539,-30.227
1744249417.104646,2025-04-10 11:43:37.104646,20.516,-30.188
1744249418.345247,2025-04-10 11:43:38.345247,20.492,-30.164
1744249419.5617347,2025-04-10 11:43:39.561735,20.469,-30.117
1744249420.705381,2025-04-10 11:43:40.705381,20.445,-30.102
1744249421.81922,2025-04-10 11:43:41.819220,20.414,-30.07
1744249423.0261855,2025-04-10 11:43:43.026186,20.398,-30.039
1744249424.1890059,2025-04-10 11:43:44.189006,20.375,-30.008
1744249425.3525195,2025-04-10 11:43:45.352520,20.359,-29.977
1744249426.5860372,2025-04-10 11:43:46.586037,20.336,-29.953
1744249427.8196704,2025-04-10 11:43:47.819670,20.312,-29.922
1744249428.985951,2025-04-10 11:43:48.985951,20.289,-29.883
1744249430.1223276,2025-04-10 11:43:50.122328,20.266,-29.852
1744249431.642348,2025-04-10 11:43:51.642348,20.234,-29.805
1744249432.9565542,2025-04-10 11:43:52.956554,20.219,-29.773
1744249434.3312137,2025-04-10 11:43:54.331214,20.195,-29.742
1744249435.5155277,2025-04-10 11:43:55.515528,20.172,-29.727
1744249436.7885833,2025-04-10 11:43:56.788583,20.156,-29.688
1744249438.1983147,2025-04-10 11:43:58.198315,20.148,-29.656
1744249439.4361227,2025-04-10 11:43:59.436123,20.117,-29.625
1744249440.7086852,2025-04-10 11:44:00.708685,20.094,-29.586
1744249441.818813,2025-04-10 11:44:01.818813,20.078,-29.563
1744249443.158849,2025-04-10 11:44:03.158849,20.055,-29.539
1744249444.2391338,2025-04-10 11:44:04.239134,20.039,-29.516
1744249445.3149471,2025-04-10 11:44:05.314947,20.0,-29.492
1744249446.418117,2025-04-10 11:44:06.418117,20.0,-29.461
